conversion_id,click_id,affiliate_id,merchant_id,campaign_id,customer_id,product_id,session_id,converted_at,order_id,quantity,order_value,commission_rate,commission_earned,order_status,return_status
CONV_SYN_00001814,CLK_SYN_00006703,AFF013,MER0039,CAMP0010,CUST002736,B08C1W5N87,SES00273602,2024-07-30 00:47:32,ORD_SYN_00001814,2,159.9,0.03,4.8,Delivered,Not Returned
CONV_SYN_00001368,CLK_SYN_00006467,AFF006,MER0009,CAMP0005,CUST004228,B08JKL789,SES00422802,2024-07-30 00:55:12,ORD_SYN_00001368,1,25.99,0.04,1.04,Cancelled,Not Returned
CONV_SYN_00001235,CLK_SYN_00008192,AFF010,MER0100,CAMP0005,CUST003370,B09MNOP345,SES00337001,2024-07-30 01:30:03,ORD_SYN_00001235,2,159.98,0.03,4.8,Cancelled,Not Returned
CONV_SYN_00000955,CLK_SYN_00002944,AFF011,MER0006,CAMP0021,CUST002760,B09PQR012,SES00276002,2024-07-30 05:39:41,ORD_SYN_00000955,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00000960,CLK_SYN_00007299,AFF003,MER0035,CAMP0031,CUST002875,B09YZA234,SES00287501,2024-07-30 06:20:14,ORD_SYN_00000960,1,199.99,0.02,4.0,Delivered,Returned
CONV_SYN_00001722,CLK_SYN_00006036,AFF013,MER0068,CAMP0027,CUST002644,B09GHI123,SES00264402,2024-07-30 16:03:43,ORD_SYN_00001722,1,179.99,0.025,4.5,Delivered,Returned
CONV_SYN_00000992,CLK_SYN_00006541,AFF004,MER0063,CAMP0016,CUST004945,B09YZA890,SES00494501,2024-07-30 21:44:24,ORD_SYN_00000992,1,98.0,0.03,2.94,Delivered,Not Returned
CONV_SYN_00000461,CLK_SYN_00005077,AFF006,MER0098,CAMP0004,CUST001789,B08JKL456,SES00178901,2024-07-31 01:44:18,ORD_SYN_00000461,1,99.99,0.04,4.0,Delivered,Not Returned
CONV_SYN_00001781,CLK_SYN_00003451,AFF016,MER0024,CAMP0028,CUST003822,B08BCD234,SES00382203,2024-07-31 07:51:54,ORD_SYN_00001781,1,497.99,0.02,9.96,Delivered,Not Returned
CONV_SYN_00000961,CLK_SYN_00000697,AFF002,MER0044,CAMP0044,CUST001972,B07GHI789,SES00197203,2024-07-31 10:40:30,ORD_SYN_00000961,1,179.0,0.02,3.58,Delivered,Not Returned
CONV_SYN_00000190,CLK_SYN_00004821,AFF007,MER0048,CAMP0018,CUST000582,B08STU345,SES00058203,2024-07-31 12:10:45,ORD_SYN_00000190,1,349.99,0.025,8.75,Delivered,Returned
CONV_SYN_00000470,CLK_SYN_00002533,AFF011,MER0027,CAMP0006,CUST004326,B08STU901,SES00432601,2024-07-31 12:19:28,ORD_SYN_00000470,1,379.99,0.025,9.5,Delivered,Not Returned
CONV_SYN_00001592,CLK_SYN_00004821,AFF007,MER0048,CAMP0018,CUST000582,B08STU345,SES00058203,2024-07-31 14:21:33,ORD_SYN_00001592,2,699.98,0.025,17.5,Delivered,Not Returned
CONV_SYN_00001919,CLK_SYN_00000941,AFF018,MER0066,CAMP0017,CUST004136,B08STU345,SES00413602,2024-08-01 08:44:22,ORD_SYN_00001919,1,349.99,0.025,8.75,Cancelled,Returned
CONV_SYN_00000225,CLK_SYN_00008687,AFF012,MER0011,CAMP0040,CUST000267,B08ABC890,SES00026703,2024-08-01 09:57:56,ORD_SYN_00000225,3,749.97,0.025,18.75,Delivered,Not Returned
CONV_SYN_00001544,CLK_SYN_00003701,AFF017,MER0039,CAMP0004,CUST000807,B07MNO789,SES00080701,2024-08-01 10:40:25,ORD_SYN_00001544,1,199.95,0.03,6.0,Cancelled,Not Returned
CONV_SYN_00000344,CLK_SYN_00007824,AFF002,MER0018,CAMP0014,CUST000761,B09GHI123,SES00076103,2024-08-01 11:56:58,ORD_SYN_00000344,1,179.99,0.025,4.5,Cancelled,Not Returned
CONV_SYN_00001564,CLK_SYN_00006850,AFF003,MER0100,CAMP0034,CUST002853,B07GHI789,SES00285301,2024-08-02 10:53:54,ORD_SYN_00001564,1,179.0,0.02,3.58,Delivered,Not Returned
CONV_SYN_00001179,CLK_SYN_00000269,AFF016,MER0049,CAMP0047,CUST004368,B09YZA890,SES00436802,2024-08-02 23:42:55,ORD_SYN_00001179,1,98.0,0.03,2.94,Delivered,Returned
CONV_SYN_00001093,CLK_SYN_00006850,AFF003,MER0100,CAMP0034,CUST002853,B07GHI789,SES00285301,2024-08-03 01:32:18,ORD_SYN_00001093,1,179.0,0.02,3.58,Delivered,Not Returned
CONV_SYN_00000792,CLK_SYN_00008664,AFF015,MER0060,CAMP0047,CUST002367,B08ABC123,SES00236701,2024-08-03 06:32:04,ORD_SYN_00000792,1,2495.0,0.015,37.42,Delivered,Not Returned
CONV_SYN_00000184,CLK_SYN_00003851,AFF007,MER0029,CAMP0025,CUST000360,B09JKL789,SES00036002,2024-08-03 20:34:46,ORD_SYN_00000184,3,2099.85,0.025,52.5,Cancelled,Not Returned
CONV_SYN_00000324,CLK_SYN_00000105,AFF009,MER0084,CAMP0048,CUST001965,B08JKL789,SES00196501,2024-08-04 11:22:50,ORD_SYN_00000324,2,51.98,0.04,2.08,Cancelled,Not Returned
CONV_SYN_00000438,CLK_SYN_00009606,AFF019,MER0022,CAMP0004,CUST001029,B09PQR678,SES00102902,2024-08-04 11:47:51,ORD_SYN_00000438,2,799.98,0.02,16.0,Delivered,Not Returned
CONV_SYN_00001167,CLK_SYN_00009266,AFF016,MER0015,CAMP0049,CUST004048,B08JKL345,SES00404802,2024-08-04 13:49:21,ORD_SYN_00001167,1,349.95,0.02,7.0,Delivered,Not Returned
CONV_SYN_00000450,CLK_SYN_00001859,AFF004,MER0080,CAMP0010,CUST000954,B08MNO012,SES00095403,2024-08-04 14:00:32,ORD_SYN_00000450,1,149.99,0.03,4.5,Cancelled,Not Returned
CONV_SYN_00001723,CLK_SYN_00001885,AFF001,MER0034,CAMP0020,CUST004330,B07MNO789,SES00433002,2024-08-04 16:37:02,ORD_SYN_00001723,1,199.95,0.03,6.0,Cancelled,Returned
CONV_SYN_00000098,CLK_SYN_00000787,AFF020,MER0050,CAMP0017,CUST000877,B08STU345,SES00087702,2024-08-04 23:30:44,ORD_SYN_00000098,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00001263,CLK_SYN_00003468,AFF007,MER0074,CAMP0030,CUST002945,B09DEF123,SES00294502,2024-08-05 06:15:16,ORD_SYN_00001263,2,2398.0,0.015,35.97,Delivered,Not Returned
CONV_SYN_00000157,CLK_SYN_00008238,AFF012,MER0068,CAMP0039,CUST004122,B07MNO789,SES00412202,2024-08-05 08:01:30,ORD_SYN_00000157,1,199.95,0.03,6.0,Delivered,Not Returned
CONV_SYN_00001280,CLK_SYN_00004365,AFF020,MER0085,CAMP0034,CUST002345,B07TUVW901,SES00234501,2024-08-05 10:19:22,ORD_SYN_00001280,1,149.95,0.025,3.75,Cancelled,Not Returned
CONV_SYN_00000288,CLK_SYN_00003468,AFF007,MER0074,CAMP0030,CUST002945,B09DEF123,SES00294502,2024-08-06 03:00:52,ORD_SYN_00000288,1,1199.0,0.015,17.98,Cancelled,Returned
CONV_SYN_00000808,CLK_SYN_00007565,AFF020,MER0005,CAMP0039,CUST003444,B09GHI123,SES00344402,2024-08-06 04:57:51,ORD_SYN_00000808,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00000363,CLK_SYN_00005257,AFF010,MER0038,CAMP0009,CUST003452,B09GHI456,SES00345202,2024-08-06 07:14:47,ORD_SYN_00000363,1,99.99,0.03,3.0,Cancelled,Returned
CONV_SYN_00001199,CLK_SYN_00001864,AFF017,MER0065,CAMP0025,CUST000855,B08JKL012,SES00085502,2024-08-06 07:23:13,ORD_SYN_00001199,1,219.0,0.02,4.38,Delivered,Not Returned
CONV_SYN_00001727,CLK_SYN_00003468,AFF007,MER0074,CAMP0030,CUST002945,B09DEF123,SES00294502,2024-08-06 09:57:52,ORD_SYN_00001727,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00001107,CLK_SYN_00009144,AFF007,MER0022,CAMP0014,CUST000163,B07MNO345,SES00016303,2024-08-06 21:24:51,ORD_SYN_00001107,2,119.98,0.04,4.8,Delivered,Not Returned
CONV_SYN_00000920,CLK_SYN_00004153,AFF008,MER0015,CAMP0018,CUST003766,B07MNO012,SES00376601,2024-08-07 04:22:26,ORD_SYN_00000920,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000584,CLK_SYN_00006308,AFF005,MER0003,CAMP0025,CUST003473,B09PQR678,SES00347301,2024-08-07 15:22:40,ORD_SYN_00000584,2,799.98,0.02,16.0,Delivered,Not Returned
CONV_SYN_00000145,CLK_SYN_00004438,AFF020,MER0077,CAMP0041,CUST004639,B07MNO789,SES00463902,2024-08-07 18:13:58,ORD_SYN_00000145,2,399.9,0.03,12.0,Delivered,Not Returned
CONV_SYN_00001007,CLK_SYN_00006466,AFF019,MER0042,CAMP0004,CUST000663,B08MNO012,SES00066301,2024-08-07 21:15:53,ORD_SYN_00001007,1,149.99,0.03,4.5,Delivered,Not Returned
CONV_SYN_00000744,CLK_SYN_00001654,AFF009,MER0064,CAMP0024,CUST002646,B07BCD890,SES00264602,2024-08-07 21:57:42,ORD_SYN_00000744,1,799.99,0.02,16.0,Delivered,Not Returned
CONV_SYN_00000510,CLK_SYN_00003563,AFF008,MER0072,CAMP0002,CUST003949,B07DEF890,SES00394902,2024-08-08 00:48:33,ORD_SYN_00000510,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00000347,CLK_SYN_00002806,AFF014,MER0070,CAMP0047,CUST004156,B08ABC567,SES00415603,2024-08-08 01:18:10,ORD_SYN_00000347,1,59.99,0.03,1.8,Cancelled,Returned
CONV_SYN_00000402,CLK_SYN_00009313,AFF003,MER0058,CAMP0036,CUST002859,B07FZ8S74R,SES00285901,2024-08-08 03:05:26,ORD_SYN_00000402,1,39.99,0.04,1.6,Delivered,Not Returned
CONV_SYN_00000867,CLK_SYN_00003049,AFF008,MER0035,CAMP0014,CUST003610,B09YZA890,SES00361001,2024-08-08 12:09:27,ORD_SYN_00000867,1,98.0,0.03,2.94,Cancelled,Not Returned
CONV_SYN_00001151,CLK_SYN_00002806,AFF014,MER0070,CAMP0047,CUST004156,B08ABC567,SES00415603,2024-08-08 12:51:10,ORD_SYN_00001151,1,59.99,0.03,1.8,Cancelled,Not Returned
CONV_SYN_00000123,CLK_SYN_00006308,AFF005,MER0003,CAMP0025,CUST003473,B09PQR678,SES00347301,2024-08-08 16:23:52,ORD_SYN_00000123,1,399.99,0.02,8.0,Delivered,Returned
CONV_SYN_00001056,CLK_SYN_00003953,AFF001,MER0012,CAMP0024,CUST004663,B08STU901,SES00466301,2024-08-08 22:46:05,ORD_SYN_00001056,1,379.99,0.025,9.5,Delivered,Returned
CONV_SYN_00000681,CLK_SYN_00004254,AFF014,MER0021,CAMP0024,CUST002001,B07MNO789,SES00200102,2024-08-09 01:11:56,ORD_SYN_00000681,1,199.95,0.03,6.0,Delivered,Not Returned
CONV_SYN_00000941,CLK_SYN_00008860,AFF015,MER0011,CAMP0016,CUST004446,B07FZ8S74R,SES00444603,2024-08-09 02:31:27,ORD_SYN_00000941,1,39.99,0.04,1.6,Delivered,Not Returned
CONV_SYN_00001096,CLK_SYN_00004090,AFF003,MER0073,CAMP0030,CUST004511,B08N5WRWNW,SES00451101,2024-08-09 15:21:33,ORD_SYN_00001096,1,49.99,0.04,2.0,Delivered,Returned
CONV_SYN_00001879,CLK_SYN_00003883,AFF004,MER0003,CAMP0015,CUST004533,B09VWX234,SES00453301,2024-08-09 19:00:22,ORD_SYN_00001879,1,599.0,0.02,11.98,Delivered,Returned
CONV_SYN_00000133,CLK_SYN_00006921,AFF018,MER0087,CAMP0022,CUST003482,B08STU345,SES00348203,2024-08-10 01:37:24,ORD_SYN_00000133,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00000360,CLK_SYN_00001215,AFF018,MER0002,CAMP0021,CUST000904,B07MNO012,SES00090402,2024-08-10 07:07:54,ORD_SYN_00000360,1,99.99,0.03,3.0,Cancelled,Not Returned
CONV_SYN_00000758,CLK_SYN_00003612,AFF008,MER0022,CAMP0009,CUST004218,B09HIJ890,SES00421801,2024-08-10 07:47:56,ORD_SYN_00000758,1,299.99,0.025,7.5,Delivered,Returned
CONV_SYN_00000275,CLK_SYN_00002185,AFF014,MER0026,CAMP0010,CUST004538,B07MNO345,SES00453802,2024-08-10 08:07:03,ORD_SYN_00000275,1,59.99,0.04,2.4,Delivered,Not Returned
CONV_SYN_00000492,CLK_SYN_00000450,AFF007,MER0053,CAMP0005,CUST001810,B08EFG456,SES00181003,2024-08-10 10:49:49,ORD_SYN_00000492,1,39.95,0.04,1.6,Delivered,Not Returned
CONV_SYN_00001736,CLK_SYN_00009814,AFF016,MER0074,CAMP0022,CUST001875,B07GHI789,SES00187501,2024-08-10 12:08:59,ORD_SYN_00001736,1,179.0,0.02,3.58,Delivered,Not Returned
CONV_SYN_00001849,CLK_SYN_00002270,AFF018,MER0091,CAMP0043,CUST003447,B09GHI456,SES00344703,2024-08-10 22:11:35,ORD_SYN_00001849,1,99.99,0.03,3.0,Cancelled,Not Returned
CONV_SYN_00000690,CLK_SYN_00006744,AFF001,MER0010,CAMP0020,CUST003028,B07BCD890,SES00302801,2024-08-11 01:03:32,ORD_SYN_00000690,2,1599.98,0.02,32.0,Delivered,Not Returned
CONV_SYN_00000976,CLK_SYN_00007438,AFF013,MER0098,CAMP0007,CUST004298,B07BCD890,SES00429801,2024-08-11 03:13:58,ORD_SYN_00000976,1,799.99,0.02,16.0,Delivered,Not Returned
CONV_SYN_00001141,CLK_SYN_00000257,AFF010,MER0007,CAMP0030,CUST003282,B09GHI123,SES00328201,2024-08-11 06:48:00,ORD_SYN_00001141,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00001553,CLK_SYN_00002270,AFF018,MER0091,CAMP0043,CUST003447,B09GHI456,SES00344703,2024-08-11 06:55:59,ORD_SYN_00001553,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000893,CLK_SYN_00004216,AFF015,MER0082,CAMP0029,CUST002922,B07VWX678,SES00292203,2024-08-11 07:31:38,ORD_SYN_00000893,1,329.0,0.02,6.58,Delivered,Returned
CONV_SYN_00001011,CLK_SYN_00008503,AFF011,MER0012,CAMP0015,CUST004741,B08ABC567,SES00474102,2024-08-11 18:46:10,ORD_SYN_00001011,1,59.99,0.03,1.8,Delivered,Not Returned
CONV_SYN_00000641,CLK_SYN_00004047,AFF010,MER0009,CAMP0014,CUST002980,B08JKL456,SES00298002,2024-08-11 19:27:14,ORD_SYN_00000641,1,99.99,0.04,4.0,Delivered,Returned
CONV_SYN_00001664,CLK_SYN_00001754,AFF016,MER0048,CAMP0017,CUST004832,B07FZ8S74R,SES00483202,2024-08-12 05:38:20,ORD_SYN_00001664,1,39.99,0.04,1.6,Cancelled,Not Returned
CONV_SYN_00001597,CLK_SYN_00002914,AFF013,MER0050,CAMP0027,CUST001111,B08BCD234,SES00111101,2024-08-12 07:35:03,ORD_SYN_00001597,1,497.99,0.02,9.96,Delivered,Not Returned
CONV_SYN_00001227,CLK_SYN_00003008,AFF012,MER0091,CAMP0029,CUST004409,B08BCD234,SES00440901,2024-08-12 19:12:36,ORD_SYN_00001227,1,497.99,0.02,9.96,Delivered,Not Returned
CONV_SYN_00000318,CLK_SYN_00003978,AFF018,MER0004,CAMP0035,CUST000420,B08STU345,SES00042002,2024-08-13 07:53:38,ORD_SYN_00000318,3,1049.97,0.025,26.25,Delivered,Not Returned
CONV_SYN_00000757,CLK_SYN_00004688,AFF009,MER0036,CAMP0020,CUST004205,B07DEF890,SES00420501,2024-08-13 08:21:58,ORD_SYN_00000757,1,25.99,0.04,1.04,Cancelled,Not Returned
CONV_SYN_00001614,CLK_SYN_00004688,AFF009,MER0036,CAMP0020,CUST004205,B07DEF890,SES00420501,2024-08-13 10:47:10,ORD_SYN_00001614,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00001616,CLK_SYN_00000278,AFF015,MER0044,CAMP0002,CUST000733,B09JKL789,SES00073303,2024-08-13 19:21:38,ORD_SYN_00001616,2,1399.9,0.025,35.0,Delivered,Not Returned
CONV_SYN_00001189,CLK_SYN_00002381,AFF013,MER0068,CAMP0026,CUST002678,B08ABC890,SES00267801,2024-08-14 03:00:13,ORD_SYN_00001189,1,249.99,0.025,6.25,Cancelled,Not Returned
CONV_SYN_00001449,CLK_SYN_00006798,AFF010,MER0049,CAMP0038,CUST003083,B08ABC123,SES00308303,2024-08-14 04:09:41,ORD_SYN_00001449,1,2495.0,0.015,37.42,Delivered,Not Returned
CONV_SYN_00001796,CLK_SYN_00002855,AFF004,MER0019,CAMP0029,CUST004994,B07MNO678,SES00499403,2024-08-14 07:00:20,ORD_SYN_00001796,1,34.99,0.04,1.4,Cancelled,Not Returned
CONV_SYN_00001732,CLK_SYN_00007551,AFF002,MER0067,CAMP0041,CUST002974,B07MNO012,SES00297403,2024-08-14 08:19:42,ORD_SYN_00001732,1,99.99,0.03,3.0,Cancelled,Not Returned
CONV_SYN_00001738,CLK_SYN_00002657,AFF002,MER0012,CAMP0045,CUST003711,B09PQR678,SES00371101,2024-08-14 17:32:23,ORD_SYN_00001738,1,399.99,0.02,8.0,Delivered,Not Returned
CONV_SYN_00000645,CLK_SYN_00007827,AFF002,MER0050,CAMP0050,CUST000988,B07MNO012,SES00098803,2024-08-15 00:09:10,ORD_SYN_00000645,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00001580,CLK_SYN_00004784,AFF015,MER0025,CAMP0041,CUST003688,B08YZA567,SES00368801,2024-08-15 10:29:31,ORD_SYN_00001580,1,89.99,0.03,2.7,Cancelled,Not Returned
CONV_SYN_00001240,CLK_SYN_00003699,AFF009,MER0015,CAMP0048,CUST003487,B08C1W5N87,SES00348701,2024-08-15 10:35:35,ORD_SYN_00001240,1,79.95,0.03,2.4,Delivered,Not Returned
CONV_SYN_00001129,CLK_SYN_00006798,AFF010,MER0049,CAMP0038,CUST003083,B08ABC123,SES00308303,2024-08-15 15:42:05,ORD_SYN_00001129,1,2495.0,0.015,37.42,Delivered,Not Returned
CONV_SYN_00000100,CLK_SYN_00001486,AFF001,MER0045,CAMP0026,CUST000995,B07PQR345,SES00099503,2024-08-15 23:02:59,ORD_SYN_00000100,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00000784,CLK_SYN_00006622,AFF016,MER0023,CAMP0009,CUST002553,B07DEF123,SES00255301,2024-08-16 01:08:44,ORD_SYN_00000784,1,99.99,0.03,3.0,Delivered,Returned
CONV_SYN_00000564,CLK_SYN_00004930,AFF011,MER0047,CAMP0042,CUST003294,B07BCD890,SES00329403,2024-08-16 07:19:50,ORD_SYN_00000564,1,799.99,0.02,16.0,Delivered,Returned
CONV_SYN_00001431,CLK_SYN_00006351,AFF015,MER0073,CAMP0026,CUST000139,B07DEF456,SES00013901,2024-08-16 08:52:27,ORD_SYN_00001431,1,299.0,0.025,7.48,Delivered,Returned
CONV_SYN_00000251,CLK_SYN_00005407,AFF005,MER0088,CAMP0033,CUST004371,B07DEF890,SES00437103,2024-08-16 13:13:47,ORD_SYN_00000251,3,77.97,0.04,3.12,Delivered,Not Returned
CONV_SYN_00000829,CLK_SYN_00004946,AFF008,MER0002,CAMP0017,CUST003112,B07DEF123,SES00311201,2024-08-16 15:16:44,ORD_SYN_00000829,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000993,CLK_SYN_00006303,AFF013,MER0012,CAMP0004,CUST002691,B07FZ8S74R,SES00269102,2024-08-16 23:56:29,ORD_SYN_00000993,1,39.99,0.04,1.6,Cancelled,Not Returned
CONV_SYN_00001218,CLK_SYN_00005586,AFF002,MER0037,CAMP0015,CUST002210,B09HIJ012,SES00221002,2024-08-17 12:37:12,ORD_SYN_00001218,1,139.99,0.04,5.6,Delivered,Returned
CONV_SYN_00000823,CLK_SYN_00006111,AFF001,MER0029,CAMP0034,CUST004998,B08STU234,SES00499802,2024-08-17 15:42:24,ORD_SYN_00000823,1,128.0,0.03,3.84,Delivered,Returned
CONV_SYN_00000613,CLK_SYN_00006622,AFF016,MER0023,CAMP0009,CUST002553,B07DEF123,SES00255301,2024-08-17 16:48:20,ORD_SYN_00000613,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000048,CLK_SYN_00007634,AFF015,MER0078,CAMP0048,CUST004358,B08STU234,SES00435803,2024-08-18 20:24:33,ORD_SYN_00000048,1,128.0,0.03,3.84,Delivered,Returned
CONV_SYN_00000882,CLK_SYN_00000365,AFF016,MER0040,CAMP0038,CUST002437,B07DEF890,SES00243703,2024-08-18 20:31:40,ORD_SYN_00000882,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00001855,CLK_SYN_00007172,AFF002,MER0051,CAMP0023,CUST004620,B09XYZ234,SES00462003,2024-08-18 21:07:32,ORD_SYN_00001855,1,348.0,0.02,6.96,Delivered,Not Returned
CONV_SYN_00000721,CLK_SYN_00002317,AFF020,MER0090,CAMP0008,CUST000324,B09GHI456,SES00032403,2024-08-18 21:30:57,ORD_SYN_00000721,2,199.98,0.03,6.0,Cancelled,Not Returned
CONV_SYN_00000756,CLK_SYN_00002280,AFF019,MER0049,CAMP0050,CUST001207,B07VWX567,SES00120702,2024-08-19 04:21:07,ORD_SYN_00000756,1,99.0,0.025,2.48,Cancelled,Not Returned
CONV_SYN_00001755,CLK_SYN_00007038,AFF003,MER0062,CAMP0022,CUST002278,B08EFG456,SES00227803,2024-08-19 12:54:30,ORD_SYN_00001755,1,39.95,0.04,1.6,Delivered,Not Returned
CONV_SYN_00000006,CLK_SYN_00003219,AFF003,MER0041,CAMP0021,CUST000978,B09PQR901,SES00097801,2024-08-19 17:18:27,ORD_SYN_00000006,1,349.99,0.02,7.0,Delivered,Not Returned
CONV_SYN_00001663,CLK_SYN_00006090,AFF011,MER0032,CAMP0046,CUST003999,B09GHI789,SES00399902,2024-08-19 22:49:33,ORD_SYN_00001663,1,49.99,0.04,2.0,Cancelled,Not Returned
CONV_SYN_00001726,CLK_SYN_00004921,AFF010,MER0042,CAMP0007,CUST003624,B09YZA234,SES00362403,2024-08-20 05:10:06,ORD_SYN_00001726,1,199.99,0.02,4.0,Delivered,Returned
CONV_SYN_00001921,CLK_SYN_00003729,AFF001,MER0077,CAMP0033,CUST001921,B09GHI123,SES00192103,2024-08-20 06:36:21,ORD_SYN_00001921,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00000369,CLK_SYN_00009262,AFF010,MER0058,CAMP0013,CUST001984,B07MNO789,SES00198402,2024-08-20 06:54:07,ORD_SYN_00000369,1,199.95,0.03,6.0,Delivered,Not Returned
CONV_SYN_00000752,CLK_SYN_00009203,AFF010,MER0055,CAMP0026,CUST000227,B08STU345,SES00022702,2024-08-20 09:26:26,ORD_SYN_00000752,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00000236,CLK_SYN_00000097,AFF003,MER0020,CAMP0015,CUST004830,B09PQR901,SES00483003,2024-08-20 19:12:46,ORD_SYN_00000236,1,349.99,0.02,7.0,Delivered,Returned
CONV_SYN_00001779,CLK_SYN_00000658,AFF003,MER0008,CAMP0049,CUST001451,B09PQR678,SES00145103,2024-08-20 20:49:42,ORD_SYN_00001779,2,799.98,0.02,16.0,Delivered,Not Returned
CONV_SYN_00000880,CLK_SYN_00003954,AFF011,MER0075,CAMP0002,CUST000938,B08STU901,SES00093803,2024-08-20 21:17:55,ORD_SYN_00000880,2,759.98,0.025,19.0,Delivered,Returned
CONV_SYN_00000749,CLK_SYN_00006357,AFF004,MER0035,CAMP0049,CUST001800,B08STU901,SES00180001,2024-08-21 00:08:33,ORD_SYN_00000749,1,379.99,0.025,9.5,Delivered,Returned
CONV_SYN_00000102,CLK_SYN_00007169,AFF020,MER0015,CAMP0001,CUST004426,B08STU345,SES00442603,2024-08-21 03:14:21,ORD_SYN_00000102,1,349.99,0.025,8.75,Cancelled,Not Returned
CONV_SYN_00000559,CLK_SYN_00005195,AFF019,MER0087,CAMP0006,CUST002639,B07DEF890,SES00263903,2024-08-21 03:27:54,ORD_SYN_00000559,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00000206,CLK_SYN_00000097,AFF003,MER0020,CAMP0015,CUST004830,B09PQR901,SES00483003,2024-08-21 04:48:46,ORD_SYN_00000206,1,349.99,0.02,7.0,Cancelled,Returned
CONV_SYN_00001797,CLK_SYN_00006007,AFF014,MER0007,CAMP0005,CUST002914,B08ABC890,SES00291403,2024-08-21 04:48:49,ORD_SYN_00001797,1,249.99,0.025,6.25,Delivered,Not Returned
CONV_SYN_00001057,CLK_SYN_00009268,AFF009,MER0042,CAMP0039,CUST004682,B07GHI789,SES00468203,2024-08-21 10:15:46,ORD_SYN_00001057,1,179.0,0.02,3.58,Delivered,Not Returned
CONV_SYN_00001676,CLK_SYN_00003729,AFF001,MER0077,CAMP0033,CUST001921,B09GHI123,SES00192103,2024-08-21 12:00:57,ORD_SYN_00001676,1,179.99,0.025,4.5,Cancelled,Not Returned
CONV_SYN_00000607,CLK_SYN_00004723,AFF011,MER0089,CAMP0015,CUST001364,B09PQR345,SES00136402,2024-08-21 23:49:49,ORD_SYN_00000607,1,89.99,0.03,2.7,Cancelled,Returned
CONV_SYN_00001911,CLK_SYN_00001779,AFF010,MER0077,CAMP0004,CUST000320,B09HIJ012,SES00032001,2024-08-22 00:00:30,ORD_SYN_00001911,1,139.99,0.04,5.6,Cancelled,Not Returned
CONV_SYN_00001101,CLK_SYN_00008105,AFF018,MER0055,CAMP0028,CUST001854,B07MNO789,SES00185402,2024-08-22 18:16:05,ORD_SYN_00001101,1,199.95,0.03,6.0,Delivered,Returned
CONV_SYN_00000827,CLK_SYN_00006897,AFF011,MER0089,CAMP0007,CUST003025,B09HIJ890,SES00302502,2024-08-22 18:45:22,ORD_SYN_00000827,1,299.99,0.025,7.5,Delivered,Not Returned
CONV_SYN_00000979,CLK_SYN_00005717,AFF005,MER0036,CAMP0007,CUST002740,B08JKL345,SES00274001,2024-08-22 21:32:57,ORD_SYN_00000979,1,349.95,0.02,7.0,Delivered,Not Returned
CONV_SYN_00000250,CLK_SYN_00003729,AFF001,MER0077,CAMP0033,CUST001921,B09GHI123,SES00192103,2024-08-22 23:26:45,ORD_SYN_00000250,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00001491,CLK_SYN_00007291,AFF008,MER0030,CAMP0032,CUST001961,B07VWX567,SES00196103,2024-08-23 00:43:02,ORD_SYN_00001491,1,99.0,0.025,2.48,Delivered,Not Returned
CONV_SYN_00000452,CLK_SYN_00009118,AFF020,MER0043,CAMP0023,CUST001690,B08JKL789,SES00169002,2024-08-23 01:48:44,ORD_SYN_00000452,1,25.99,0.04,1.04,Cancelled,Returned
CONV_SYN_00000874,CLK_SYN_00004723,AFF011,MER0089,CAMP0015,CUST001364,B09PQR345,SES00136402,2024-08-23 05:12:01,ORD_SYN_00000874,1,89.99,0.03,2.7,Delivered,Not Returned
CONV_SYN_00000136,CLK_SYN_00009324,AFF010,MER0028,CAMP0023,CUST003863,B07DEF456,SES00386303,2024-08-23 13:21:18,ORD_SYN_00000136,2,598.0,0.025,14.95,Delivered,Not Returned
CONV_SYN_00001600,CLK_SYN_00006445,AFF004,MER0097,CAMP0003,CUST002142,B09MNOP345,SES00214201,2024-08-23 16:36:45,ORD_SYN_00001600,1,79.99,0.03,2.4,Cancelled,Returned
